Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397577988521490,0,0,0,0,2,Target-0-100-20_2,23565430,100,0,5,-100,0,5,-149,014,8,608066,False,49,6801,10
638397577988621769,0,0,0,0,2,Target-0-100-20_2,23665709,100,0,5,-100,0,5,-158,4113,7,316876,False,58,80772,10
638397577988743547,0,0,0,0,2,Target-0-100-20_2,23787487,100,0,5,-100,0,5,-159,7538,7,316876,False,60,14137,10
638397577988849297,0,0,0,0,2,Target-0-100-20_2,23893237,100,0,5,-100,0,5,-157,0688,7,316876,False,57,47454,10
638397577988959666,0,0,0,0,2,Target-0-100-20_2,24003606,100,0,5,-100,0,5,-140,9592,7,316876,False,41,52259,10
638397577989070177,0,0,0,0,2,Target-0-100-20_2,24114117,100,0,5,-100,0,5,-114,1098,7,316876,False,15,67026,10
638397577989186596,0,0,0,0,2,Target-0-100-20_2,24230536,100,0,5,-100,0,5,-60,41109,9,899255,False,40,68941,10
638397577989302516,0,0,0,0,2,Target-0-100-20_2,24346456,100,0,5,-100,0,5,6,712343,9,899255,False,107,1255,10
638397577989403478,0,0,0,0,2,Target-0-100-20_2,24447418,100,0,5,-100,0,5,67,12344,9,899255,False,167,3875,10
638397577989520250,0,0,0,0,2,Target-0-100-20_2,24564190,100,0,5,-100,0,5,132,9044,9,899255,False,233,094,10
638397577989632539,0,0,0,0,2,Target-0-100-20_2,24676479,100,0,5,-100,0,5,182,5757,7,316876,False,282,6579,10
638397577989748465,0,0,0,0,2,Target-0-100-20_2,24792405,100,0,5,-100,0,5,233,5896,4,734497,False,333,6165,10
638397577989843819,0,0,0,0,2,Target-0-100-20_2,24887759,100,0,5,-100,0,5,267,1513,4,734497,False,367,1757,10
638397577989969323,0,0,0,0,2,Target-0-100-20_2,25013263,100,0,5,-100,0,5,294,0006,2,152012,False,394,0041,10
638397577990079649,0,0,0,0,2,Target-0-100-20_2,25123589,100,0,5,-100,0,5,310,1102,-0,4303669,False,410,1113,10
638397577990186340,0,0,0,0,2,Target-0-100-20_2,25230280,100,0,5,-100,0,5,315,4801,-0,4303669,False,415,4812,10
638397577990302124,0,0,0,0,2,Target-0-100-20_2,25346064,100,0,5,-100,0,5,314,1377,-0,4303669,False,414,1387,10
638397577990402503,0,0,0,0,2,Target-0-100-20_2,25446443,100,0,5,-100,0,5,310,1102,-0,4303669,False,410,1113,10
638397577990522926,0,0,0,0,2,Target-0-100-20_2,25566866,100,0,5,-100,0,5,291,3157,-1,721653,False,391,322,10
638397577990629578,0,0,0,0,2,Target-0-100-20_2,25673518,100,0,5,-100,0,5,263,1238,-1,721653,False,363,1306,10
638397577990745316,0,0,0,0,2,Target-0-100-20_2,25789256,100,0,5,-100,0,5,216,1374,-1,721653,False,316,1452,10
638397577990852263,0,0,0,0,2,Target-0-100-20_2,25896203,100,0,5,-100,0,5,165,1237,-0,4303669,False,265,1253,10
638397577990962759,0,0,0,0,2,Target-0-100-20_2,26006699,100,0,5,-100,0,5,92,63036,2,152012,False,192,6374,10
638397577991074060,0,0,0,0,2,Target-0-100-20_2,26118000,100,0,5,-100,0,5,22,82192,6,025686,False,122,9462,10
638397577991189553,0,0,0,0,2,Target-0-100-20_2,26233493,100,0,5,-100,0,5,-61,75353,8,608066,False,39,09646,10
638397577991305278,0,0,0,0,2,Target-0-100-20_2,26349218,100,0,5,-100,0,5,-140,9592,9,899255,False,42,02383,10
