Timestamp,SubjectID,Condition,Task,Group,CurrentTargetIndex,TargetName,TrialDuration,LastTargetPosX,LastTargetPosY,CurrentTargetPosX,CurrentTargetPosY,MousePosX,MousePosY,TargetIsHovered,Distance,TargetSize
638397578977059162,0,0,0,0,0,Target-0-100-20_0,22660293,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578977176350,0,0,0,0,0,Target-0-100-20_0,22772479,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578977280919,0,0,0,0,0,Target-0-100-20_0,22882050,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578977548699,0,0,0,0,0,Target-0-100-20_0,23149830,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578977658767,0,0,0,0,0,Target-0-100-20_0,23259898,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578977759844,0,0,0,0,0,Target-0-100-20_0,23360975,0,0,-100,0,5,-6,712343,189,378,False,210,6596,10
638397578977870126,0,0,0,0,0,Target-0-100-20_0,23471257,0,0,-100,0,5,-8,054791,188,0868,False,208,9084,10
638397578977986977,0,0,0,0,0,Target-0-100-20_0,23588108,0,0,-100,0,5,-9,39729,185,5044,False,205,9987,10
638397578978097372,0,0,0,0,0,Target-0-100-20_0,23698503,0,0,-100,0,5,-12,08224,180,3394,False,200,1793,10
638397578978213416,0,0,0,0,0,Target-0-100-20_0,23814547,0,0,-100,0,5,-17,45208,175,1746,False,193,1977,10
638397578978314014,0,0,0,0,0,Target-0-100-20_0,23915145,0,0,-100,0,5,-22,82198,166,1361,False,182,7342,10
638397578978418241,0,0,0,0,0,Target-0-100-20_0,24019372,0,0,-100,0,5,-29,53432,155,8064,False,170,5447,10
638397578978545662,0,0,0,0,0,Target-0-100-20_0,24146793,0,0,-100,0,5,-38,93161,145,4768,False,157,3138,10
638397578978645918,0,0,0,0,0,Target-0-100-20_0,24247049,0,0,-100,0,5,-46,9864,136,4383,False,145,9098,10
